Description,DescriptionDetails,Version,VersionNumber,Vendor,EnterpriseSupplierName,Format,StoresDownItemsDownDataAcross,Items,Brands,DistributionCenter,DCs,Stores,StoresSelected,DateRange,DateRangeSelected,Channel,RetailerArea,RetailerName,CustomerName,AddressBookNumber,Addressline1,AddressLine2,CustomerCity,CustomerStateCode,CustomerPostalCode,DC,UPC,BrandName,ProductDescription,ProductSize,UOM,ProductDivision,ProductSubDivision,ProductCategory,ProductSubCategory,ProductClass,CurrentYearQTY,PriorYearQTY,CurrentYearCost,PriorYearCost,YoYDollarChangePercent,YoYQtyChangePercent
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Lovettsville Co-Op Market,LOVETTSVILLE CO-OP MARKET,200150,11 TOWN CENTER DR STE 150,,LOVETTSVILLE,VA,201808543,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Middlebury Natural Foods Co-Op,MIDDLEBURY NATURAL FOODS CO-OP,200040,9 WASHINGTON ST,,MIDDLEBURY,VT,057531215,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,60,168,$144.00,$403.20,-64.3 %,-64.3 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Middlebury Natural Foods Co-Op,MIDDLEBURY NATURAL FOODS CO-OP,200040,9 WASHINGTON ST,,MIDDLEBURY,VT,057531215,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,60,168,$144.00,$403.20,-64.3 %,-64.3 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Roanoke Co+Op,ROANOKE CO+OP (GRANDIN ROAD),200015,1319 GRANDIN RD SW,,ROANOKE,VA,240152315,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$57.60,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Roanoke Co+Op,ROANOKE CO+OP (GRANDIN ROAD),200015,1319 GRANDIN RD SW,,ROANOKE,VA,240152315,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Roanoke Co+Op,ROANOKE CO+OP (GRANDIN ROAD),200015,1319 GRANDIN RD SW,,ROANOKE,VA,240152315,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (SEVENTH ST),200056,927 W 7TH ST,,FREDERICK,MD,217018527,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (BUCKEYSTWN),200016,5728 BUCKEYSTOWN PIKE UNIT B-1,,FREDERICK,MD,217045238,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (BUCKEYSTWN),200016,5728 BUCKEYSTOWN PIKE UNIT B-1,,FREDERICK,MD,217045238,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,24,$57.60,$57.60,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (SEVENTH ST),200056,927 W 7TH ST,,FREDERICK,MD,217018527,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,84,24,$201.60,$57.60,250.0 %,250.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (SEVENTH ST),200056,927 W 7TH ST,,FREDERICK,MD,217018527,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,48,36,$115.20,$86.40,33.3 %,33.3 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (BUCKEYSTWN),200016,5728 BUCKEYSTOWN PIKE UNIT B-1,,FREDERICK,MD,217045238,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,36,$28.80,$86.40,-66.7 %,-66.7 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (SEVENTH ST),200056,927 W 7TH ST,,FREDERICK,MD,217018527,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,72,36,$172.80,$86.40,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,The Common Market,THE COMMON MARKET (BUCKEYSTWN),200016,5728 BUCKEYSTOWN PIKE UNIT B-1,,FREDERICK,MD,217045238,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,36,$57.60,$86.40,-33.3 %,-33.3 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,PSK Group,PSK Group,FOODTOWN (PSK) #609,402072,300 W 145TH ST,,NEW YORK,NY,100393142,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Rollin Oats,Rollin Oats,ROLLIN OATS MARKET,130032,2842 DR MARTIN LUTHER KING JR,,SAINT PETERSBURG,FL,337042031,MIA,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Rollin Oats,Rollin Oats,ROLLIN OATS MARKET,130032,2842 DR MARTIN LUTHER KING JR,,SAINT PETERSBURG,FL,337042031,MIA,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,84,0,$201.60,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Rollin Oats,Rollin Oats,ROLLIN OATS MARKET,130032,2842 DR MARTIN LUTHER KING JR,,SAINT PETERSBURG,FL,337042031,MIA,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$57.60,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Boston Convenience,BOSTON CONVENIENCE,272701,1 LEIGHTON ST,,CAMBRIDGE,MA,021411875,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Boston Convenience,BOSTON CONVENIENCE,272701,1 LEIGHTON ST,,CAMBRIDGE,MA,021411875,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Boston Convenience,BOSTON CONVENIENCE,272701,1 LEIGHTON ST,,CAMBRIDGE,MA,021411875,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Boston Convenience,BOSTON CONVENIENCE,272701,1 LEIGHTON ST,,CAMBRIDGE,MA,021411875,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Carnegie Market,CARNEGIE MARKET,148814,1245 PARK AVE,,NEW YORK,NY,101281735,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Carnegie Market,CARNEGIE MARKET,148814,1245 PARK AVE,,NEW YORK,NY,101281735,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Single-Store Retailers,Grosvenor Market,GROSVENOR MARKET,771006,10401 GOSVENOR PLACE,,ROCKVILLE,MD,20852,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Snider's Super Foods,SNIDERS SUPER FOODS,148584,1936 SEMINARY RD,,SILVER SPRINGS,MD,209101347,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Snider's Super Foods,SNIDERS SUPER FOODS,148584,1936 SEMINARY RD,,SILVER SPRINGS,MD,209101347,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Snider's Super Foods,SNIDERS SUPER FOODS,148584,1936 SEMINARY RD,,SILVER SPRINGS,MD,209101347,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Streets Market,STREETS MARKET,148837,2617 P ST NW,,WASHINGTON,DC,200073063,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Streets Market,STREETS MARKET 22ND ST,271255,1255 22ND ST NW,,WASHINGTON,DC,200371217,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Streets Market,STREETS MARKET M STREET,155330,51 M ST NE,,WASHINGTON,DC,200023297,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Streets Market,STREETS MARKET 22ND ST,271255,1255 22ND ST NW,,WASHINGTON,DC,200371217,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Streets Market,Streets Market,STREETS MARKET 22ND ST,271255,1255 22ND ST NW,,WASHINGTON,DC,200371217,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
